2018-05-07 11:37:12,038 [main] INFO  utils.VerifiableProperties - Verifying properties
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:34,309 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:34,326 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:34,475 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:34,477 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:35,579 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:35,582 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:36,071 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:36,075 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:37,393 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:37,396 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:37,673 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:37,677 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:38,893 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:38,897 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:39,347 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:39,351 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:40,551 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:40,554 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:40,868 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:40,872 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:42,117 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:42,121 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:42,469 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:42,473 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:43,928 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:43,932 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:43,962 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:43,987 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:45,314 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:45,338 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:45,981 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:45,984 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:46,753 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:46,757 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:47,680 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:47,683 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:48,631 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:48,637 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:49,030 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:49,033 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:50,041 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:50,044 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910001 for server null, unexpected error, closing socket connection and attempting reconnect
java.net.ConnectException: Connection refused
	at sun.nio.ch.SocketChannelImpl.checkConnect(Native Method)
	at sun.nio.ch.SocketChannelImpl.finishConnect(SocketChannelImpl.java:717)
	at org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(ClientCnxnSocketNIO.java:361)
	at org.apache.zookeeper.ClientCnxn$SendThread.run(ClientCnxn.java:1081)
2018-05-08 16:16:50,173 [main-SendThread(192.168.10.210:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server 192.168.10.210/192.168.10.210:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-08 16:16:50,177 [main-SendThread(192.168.10.210:2181)] WARN  zookeeper.ClientCnxn - Session 0x1633eda07910002 for server null, unexpected error, closing socket connection and attempting reconnect
